interaction_id,agent_id,query,retrieved_sources,retrieved_content,source_last_validated,current_schema_version,agent_schema_version,output_claims,source_classification,agent_access_level,lineage_documented,output_matches_source,policy_masking_required,policy_masking_applied
CUAD-00371,claude-3-haiku-20240307,"Is there a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services?",ragbench.cuad,"Exhibit 10.9

                           CONTENT LICENSING AGREEMENT

                                     between

                          Data Call Technologies, Inc.                              600 Kenrick, Suite B-12                               Houston, Texas 77060

                      hereinafter referred to as ""Licensor""

                                       and

                                 PLAN_B MEDIA AG                                  Schaafenstr. 25                                   50676 Cologne                                      Germany                        hereinafter referred to as ""plan_b""

1    PURPOSE  OF  THE  AGREEMENT

     1.1  The purpose  of  this  content  distribution  Agreement  (hereinafter           ""Agreement"")  is  to  set  forth  the terms and conditions under which           plan_b  may  use  the  Content  (""Content"" as set forth in APPENDIX 2)           owned  or  licensed  by  LICENSOR  for  a  commercial  distribution to           plan_b's  End  Users  in  the  territory  (""Territory"" as set forth in           APPENDIX  2).

     1.2  End User  means  any  third  Party  receiving  Content  on  a  mobile           device  for  a  payment in accordance with the terms and conditions of           this  Agreement  for  their  own  private  and  non-  commercial  use.

2    OBLIGATIONS  OF  LICENSOR

     2.1  LICENSOR  shall  make  a  first  delivery  of Content to plan_b within           14  days  after the signing of this Agreement unless separately agreed           between  the  Parties.

     2.2  LICENSOR  shall  deliver  Content  according  to  the  specifications           (for  example  formats,  file  sizes)  set  by  plan_b or to be agreed           between  the  Parties  in  writing.

     2.3  LICENSOR  grants  plan_b  for  the  term  of  this Agreement the right           to  produce,  market  and  distribute  Content  to  End  Users (in the           territory  specified  in appendix 2) through its own a",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the Content Licensing Agreement, there is no clause granting either party a right of first refusal, right of first offer, or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services.

The agreement is solely focused on the licensing of content from Data Call Technologies, Inc. (the Licensor) to PLAN_B MEDIA AG (the Licensee) for commercial distribution purposes. There is no mention of any",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00372,claude-3-haiku-20240307,Is there a minimum order size or minimum amount or units per-time period that one party must buy from the counterparty under the contract?,ragbench.cuad,"1                                                                     Exhibit 10.3

I-on. (LOGO) www.i-on.com 561.394.9484 o 561.394-9773 fax 1733 avenida del sol, boca raton, florida, 33432

WEB SITE HOSTING AGREEMENT

This WEB SITE HOSTING AGREEMENT (""this Agreement"") is entered into this 6th day of April, 1999 by and between Centrack International, a Florida corporation (""the Customer""), and i-on interactive, a Florida corporation (""i-on"").

DEFINITIONS

As used in this Agreement, the term ""Web site"" shall mean a computer system intended to be accessed through the World Wide Web segment of the Internet, including software and content intended to be viewed and/or operated upon by persons accessing the computer system via the Internet. A Web site may exist on a single computer system with other Web sites.

The term ""Hosted Site"" shall mean the Web site of the Customer that is hosted by i-on under the terms and conditions of this Agreement.

The term ""Hosting Computer"" shall mean the computer system and related equipment on which the Hosted Site exists.

SERVICES PROVIDED TO THE CUSTOMER

i-on will maintain the operation of the Hosted Site continuously, twenty-four (24) hours per day, seven (7) days per week, including holidays, with the exception of reasonable hardware and software maintenance that must be performed on the Hosting Computer and/or the Hosted Site. i-on will use best efforts to schedule and perform such maintenance between the hours of 8pm and 8am Eastern Standard Time on weekdays, or during weekends.

Under this Agreement, i-on will provide the following limited services for the Hosted Site:

      1. connectivity to the Internet via a T1 (that may be shared by other             Web sites) to a leading Internet backbone access provider such as             UUNET, and reasonable efforts to maintain such connectivity with the             phone company and the Internet backbone access provider;

      2. use of the Hosting Computer (that may be shared b",2024-01-01 00:00:00,v1,v1,"No, there does not appear to be any minimum order size, minimum amount, or units per time period that one party must buy from the counterparty under this Web Site Hosting Agreement. The agreement outlines the services i-on will provide to the customer (Centrack International) and the customer's responsibilities, but does not stipulate any minimum purchase requirements.",CONFIDENTIAL,INTERNAL,False,1.0,False,False
CUAD-00373,claude-3-haiku-20240307,Does the contract contain a license granted by one party to its counterparty?,ragbench.cuad,"Exhibit 10.1

CERTAIN CONFIDENTIAL INFORMATION CONTAINED IN THIS DOCUMENT, MARKED BY BRACKETED ASTERISKS [***], HAS BEEN OMITTED AND FILED SEPARATELY WITH THE SECURITIES AND EXCHANGE COMMISSION PURSUANT TO RULE 24B-2 OF THE SECURITIES EXCHANGE ACT OF 1934, AS AMENDED. SUPPLY AGREEMENT

THIS SUPPLY AGREEMENT (""Agreement"") is entered into as of this 15th day of May, 2013 (the ""Effective Date"") by and between Integra LifeSciences Corporation (""Integra""), a Delaware corporation with offices at 311 Enterprise Drive, Plainsboro, New Jersey 08536, and PcoMed, LLC (""PcoMed""), a Colorado limited liability company with offices at 105 S. Sunset Street, Longmont, Colorado 80501.

RECITALS:

WHEREAS, Integra is a medical device company that is developing and commercializing implantable spinal medical devices and procedures in the field of spinal surgery;

WHEREAS, PcoMed has experience and expertise in the surface modification of medical device materials;

WHEREAS, Integra desires to engage PcoMed to apply certain of its surface technologies onto Integra's implantable spinal medical devices for preclinical, clinical and commercial use and distribution by Integra; and

WHEREAS, PcoMed is willing to apply such surface technologies onto Integra's implantable spinal medical devices and to grant Integra certain exclusive rights to use and commercialize those devices; and

NOW, THEREFORE, in consideration of the mutual covenants and promises herein contained, the parties hereto agree as follows: 1. DEFINITIONS.

As used in this Agreement, the following initially capitalized terms, whether used in the singular or plural form, shall have the meanings set forth in this Section 1.

1.1. ""Affiliate"" means any corporation, limited liability company, person or entity that directly or indirectly controls, is controlled by, or is under common control with, a party to this Agreement. For purposes of this Section 1.1, the term ""control"" (with a correlative meaning for ""controlled by"") means the ",2024-01-01 00:00:00,v1,v1,"Yes, the contract does contain a license granted by one party to the other. Specifically, Section 3.1 states that ""PcoMed hereby grants to Integra and its Affiliates a sole and exclusive worldwide right to sell and commercialize Integra Products treated by PcoMed, with the PcoMed Surface Modification Technology (the ""Right"") for use in the Field in the Territory, including the right to conduct research and development in support of any of the foregoing.""",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00374,claude-3-haiku-20240307,Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?,ragbench.cuad,"EXHIBIT 10.11

                         NETWORK 1 FINANCIAL CORPORATION

                           AFFILIATE OFFICE AGREEMENT

THIS  AGREEMENT  is  entered  into  by  and  between  NETWORK  1 FINANCIAL, INC. (""NETWORK  1""),  a  Virginia Corporation with its principal place of business at 1501  Farm  Credit  Drive,  Suite 1500, McLean, Virginia 22102-5004, and Payment Data  Systems,  Inc.,  the  Affiliate Office (""AFFILIATE""), a Nevada Corporation with  its  principal place of business at 12500 San Pedro Suite 120 San Antonio, TX  78216.  NETWORK  1  and  Affiliate  hereby  agree  as  follows:

                                    RECITALS

WHEREAS, Network 1 Financial, Inc. (""Network 1"") provides through various Member Bank(s)  (""Member""),  VISA  and  MasterCard  processing  and  related  payment processing  services  (""Services"")  to merchant(s) (""Merchant(s)"") in accordance with  the  terms  of  certain  Agreement (s) between Network 1, Member and other settlement/transaction  processing  providers;  and

WHEREAS,  the  Network  1  desires  to  locate individuals to market Services as Contractor(s)  (the  ""Contractors"")  of  Network  1;

WHEREAS,  Affiliate  desires  to  establish  an  ""Affiliate Office"" on behalf of Network 1 and Affiliate to market the Services of Network 1 and its subsidiaries and  to  locate Contractors on behalf of Network 1, Member, and Affiliate and to provide  a  ""Local  Office""  for  such  Contractors  on  the  terms  and for the consideration  set  forth  herein;  And

WHEREAS,  Affiliate  requires  a  referral  arrangement  while  Affiliate  is negotiating an ISO sponsorship agreement with Network 1 and Harris Bank and this Agreement  shall  govern  the agreement between the parties until such time that the  ISO  sponsorship agreement has been approval and executed in which case the Processing  Agreement, ISO sponsorship Agreement, and Three Party Agreement will govern  the  relationship and this Agreement shall be terminated without pe",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the affiliate office agreement, there does not appear to be any direct restriction on a party contesting the validity of the counterparty's ownership of intellectual property or bringing claims unrelated to the contract.

The agreement does not contain any explicit provisions that would prohibit either party from challenging the other's intellectual property rights or bringing unrelated claims. The agreement is focused on the terms of the affiliate relationsh",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00375,claude-3-haiku-20240307,"Does a party have the right to  audit the books, records, or physical locations of the counterparty to ensure compliance with the contract?",ragbench.cuad,"EXHIBIT 10.1   ENDORSEMENT AGREEMENT   This Endorsement Agreement (""Agreement"") made October 30, 2017, between National Football League Alumni - Northern California Chapter (""NFLA-NC""), a charitable corporation organized under the laws of California, having its principal office at 1311 Madison Avenue, Redwood CA 94061; National Football League Alumni, Inc. (""NFLA""), a charitable corporation organized under the laws of Florida, having its principal office at 8000 Midlantic Drive, 130 S., Mount Laurel, NJ. 08054 and Food For Athletes, Inc. a corporation organized under the laws of California / Gridiron BioNutrients™, a corporation organized under the laws of Nevada having their principal office(s) at 1119 West 1st Ave., STE G, Spokane, WA 99201 (collectively the ""Company"").   RECITALS   A. Whereas, NFLA is a nationwide group of former National Football League players, coaches, and other employees whose mission is to serve, assist and inform players and their families. The association offers a variety of medical, financial and social programs to help members lead healthy, productive and connected lives.    B. Whereas, NFLA-NC is a local Chapter of the NFLA and supports the organizations ""Caring for Kids"" initiative through fundraising for youth-related charities.    C. The Company desires to obtain the rights to use the Pro Football Legends Logo of the NFLA in connection with the advertisement and promotion of certain of its products. An image of the Pro Football Legends Logo is depicted in Exhibit A.    D. The NFLA agrees to license such rights to the Company.   In consideration of the matters described above, and of the mutual benefits and obligations set forth in this Agreement, the parties agree as follows:   SECTION ONE. DEFINITIONS   As used in this Agreement, the following terms shall be defined as follows:   A. ""Contract Period"" shall mean that period of time of three (3) years commencing on November 1st, 2017 and concluding November 2nd, 2020, unless terminate",2024-01-01 00:00:00,v1,v1,"The contract does not explicitly state whether a party has the right to audit the books, records, or physical locations of the counterparty to ensure compliance with the contract. The contract is silent on this specific issue.",CONFIDENTIAL,INTERNAL,False,1.0,False,False
CUAD-00376,claude-3-haiku-20240307,"What is the duration of any  warranty against defects or errors in technology, products, or services  provided under the contract?",ragbench.cuad,"[LOGO]

AMENDMENT TO SECTION 2, PART B OF THE CO-BRANDING AGREEMENT

This amendment to Section 2 (titled ""Term""), Part B of the Co-Branding Agreement is made effective December 9, 1996 by and between PC Quote, Inc. (hereinafter referred to as ""PCQ"") and A.B. Watley, Inc. (hereinafter referred to as ""ABW""), who are also the parties contracted in the aforementioned Co-Branding Agreement. This Amendment shall apply to said PCQ and ABW and all of their subsidiaries and related companies.

[***]

Source: PCQUOTE COM INC, S-1/A, 7/21/1999





AGREED TO BY:

/s/ Steven Malin /s/ Howard Meltzer - -------------------------- --------------------------------- A.B. Watley, Inc. PC Quote, Inc. Mr. Steven Malin Mr. Howard Meltzer Director President Date:  12/5/96 Date:   12/12/96      -------------- ----------------

Source: PCQUOTE COM INC, S-1/A, 7/21/1999",2024-01-01 00:00:00,v1,v1,"Unfortunately, the given context does not contain any information about the duration of any warranty against defects or errors in technology, products, or services provided under the contract. The context is an amendment to the ""Term"" section of a Co-Branding Agreement between PC Quote, Inc. and A.B. Watley, Inc., but does not mention anything about warranties or the quality of the technology, products, or services. The information provided is limited to the parties involved, the effective date ",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00377,claude-3-haiku-20240307,"Is there a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services?",ragbench.cuad,"Exhibit (k)(1)

SERVICE AGREEMENT

FOR

TRANSFER AGENT SERVICES

TO

BLACKSTONE / GSO LONG-SHORT CREDIT INCOME FUND

Rev. December 2009





THIS SERVICE AGREEMENT FOR TRANSFER AGENT SERVICES (this ""Agreement"") between Blackstone / GSO Long-Short Credit Income Fund, a Delaware statutory trust (""Client"") and Mellon Investor Services LLC (operating with the service name BNY Mellon Shareowner Services), a New Jersey limited liability company (""Agent""), is dated as of January 26, 2011.

1. Appointment. Client appoints Agent as its transfer agent, registrar and dividend disbursing agent and Agent accepts such appointment in accordance with and subject to the following terms and conditions for all authorized shares of each class of stock listed in Exhibit A hereto (the ""Shares"").

2. Term of Agreement. Agent's appointment hereunder shall commence on the next business day after the later of (i) the date hereof, or (ii) the date Agent has confirmed that Client's records have been converted to Agent's system (the ""Effective Date""), and shall continue for three years thereafter (the ""Initial Term""). Unless either party gives written notice of termination of this Agreement at least 60 days prior to the end of the Initial Term, or any successive three-year term, this Agreement shall automatically renew for successive additional three-year terms; provided, however, that this Agreement shall automatically terminate upon the dissolution of the client.

3. Duties of Agent. Commencing on the Effective Date, Agent shall provide the services listed in Exhibit B hereto, in the performance of its duties hereunder. 4. Representations, Warranties and Covenants of Client. Client represents, warrants and covenants to Agent that:

(a) it is a statutory trust duly organized and validly existing under the laws of its state of incorporation;

(b) the Shares issued and outstanding on the date hereof have been duly authorized, validly issued and are fully paid and are non- assessable; and any Sha",2024-01-01 00:00:00,v1,v1,"No, there does not appear to be a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services. The Service Agreement is focused on the transfer agent services that Mellon Investor Services LLC (BNY Mellon Shareowner Services) provides to Blackstone / GSO Long-Short Credit Income Fund. There are no provisions related to any rights of first refusal, first",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00378,claude-3-haiku-20240307,"This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",ragbench.cuad,"EXHIBIT D JOINT FILING AGREEMENT MFA FINANCIAL, INC. In accordance with Rule 13d-1(k) under the Securities Exchange Act of 1934, as amended, the undersigned hereby confirm the agreement by and among them to the joint filing on behalf of them of the Statement on Schedule 13D and any and all further amendments thereto, with respect to the securities of the above referenced issuer, and that this Agreement be included as an Exhibit to such filing. This Agreement may be executed in any number of counterparts each of which shall be deemed to be an original and all of which together shall be deemed to constitute one and the same Agreement. IN WITNESS WHEREOF, the undersigned hereby execute this Agreement as of July 6, 2020. ATHENE ANNUITY AND LIFE COMPANY By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE ANNUITY & LIFE ASSURANCE COMPANY By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE USA CORPORATION By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory





ATHENE LIFE RE LTD. By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE HOLDING LTD. By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory APOLLO INSURANCE SOLUTIONS GROUP LP By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory AISG GP LTD. By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory APOLLO LIFE ASSET, L.P. By: Apollo Life Asset GP, LLC, its general partner By: /s",2024-01-01 00:00:00,v1,v1,"The given context does not appear to contain any information about exceptions or carveouts to Non-Compete, Exclusivity, and No-Solicit of Customers. The document appears to be a Joint Filing Agreement between various Athene and Apollo entities regarding the filing of a Schedule 13D statement. There is no mention of any non-compete, exclusivity, or no-solicitation of customers clauses or exceptions to such clauses.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00379,claude-3-haiku-20240307,Does the contract contain a clause that would award either party liquidated damages for breach or a fee upon the termination of a contract (termination fee)?,ragbench.cuad,"EXHIBIT 10.1   ENDORSEMENT AGREEMENT   This Endorsement Agreement (""Agreement"") made October 30, 2017, between National Football League Alumni - Northern California Chapter (""NFLA-NC""), a charitable corporation organized under the laws of California, having its principal office at 1311 Madison Avenue, Redwood CA 94061; National Football League Alumni, Inc. (""NFLA""), a charitable corporation organized under the laws of Florida, having its principal office at 8000 Midlantic Drive, 130 S., Mount Laurel, NJ. 08054 and Food For Athletes, Inc. a corporation organized under the laws of California / Gridiron BioNutrients™, a corporation organized under the laws of Nevada having their principal office(s) at 1119 West 1st Ave., STE G, Spokane, WA 99201 (collectively the ""Company"").   RECITALS   A. Whereas, NFLA is a nationwide group of former National Football League players, coaches, and other employees whose mission is to serve, assist and inform players and their families. The association offers a variety of medical, financial and social programs to help members lead healthy, productive and connected lives.    B. Whereas, NFLA-NC is a local Chapter of the NFLA and supports the organizations ""Caring for Kids"" initiative through fundraising for youth-related charities.    C. The Company desires to obtain the rights to use the Pro Football Legends Logo of the NFLA in connection with the advertisement and promotion of certain of its products. An image of the Pro Football Legends Logo is depicted in Exhibit A.    D. The NFLA agrees to license such rights to the Company.   In consideration of the matters described above, and of the mutual benefits and obligations set forth in this Agreement, the parties agree as follows:   SECTION ONE. DEFINITIONS   As used in this Agreement, the following terms shall be defined as follows:   A. ""Contract Period"" shall mean that period of time of three (3) years commencing on November 1st, 2017 and concluding November 2nd, 2020, unless terminate",2024-01-01 00:00:00,v1,v1,"Yes, the contract does contain a clause that addresses payment obligations upon termination of the contract.

Specifically, Section Ten of the agreement states that after the termination of the contract period, the company may liquidate and sell its remaining inventory of licensed products for a period of 90 days, but must continue to pay the $0.05 per unit fee to the NFLA-NC during that 90-day period. 

The agreement also states that if the company has not disposed of all licensed products by t",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00380,claude-3-haiku-20240307,What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.,ragbench.cuad,"Exhibit 1.2

Up to 2,445,223 Shares

(subject to increase to up to 2,812,006 shares in the event of an increase in the pro forma market value of the Company's Common Stock)

Alliance Bancorp, Inc. of Pennsylvania (a federal stock holding company)

Common Stock (par value $.01 per share)

AGENCY AGREEMENT

November ___, 2006

SANDLER O'NEILL & PARTNERS, L.P. 919 Third Avenue, 6  Floor New York, New York 10022

Ladies and Gentlemen:

Greater Delaware Valley Holdings, A Mutual Company, a Pennsylvania-chartered mutual holding company (the ""PA MHC""), Alliance Mutual Holding Company, a federal mutual savings and loan holding company in formation (the ""Federal MHC""), Alliance Bancorp, Inc. of Pennsylvania, a federal stock holding company in formation (the ""Company""), and Greater Delaware Valley Savings Bank d/b/a Alliance Bank, a Pennsylvania-chartered stock savings bank (the ""Bank""), hereby confirm their agreement with Sandler O'Neill & Partners, L.P. (""Sandler O'Neill"" or the ""Agent"") with respect to the offer and sale by the Company of up to 2,445,223 shares (subject to increase to up to 2,812,006 shares in the event of an increase in the pro forma market value of the Company's common stock) of the Company's common stock, par value $.01 per share (the ""Common Stock""). The shares of Common Stock to be sold by the Company in the Offerings (as defined below) are hereinafter called the ""Securities.""

The PA MHC and the Bank have determined to undertake a reorganization pursuant to which the Company will be created as a mid-tier holding company, the outstanding capital stock of the Bank will be exchanged for shares of the Common Stock, and the PA MHC will convert from a Pennsylvania-chartered mutual holding company to a federally-chartered mutual holding company under the name Alliance Mutual Holding Company, all in accordance with the Agreement and Plan

1

th





of Reorganization, dated as of June 21, 2006, as may be amended from time to time pursuant to the terms thereo",2024-01-01 00:00:00,v1,v1,"The agreement does not specify a renewal term or any provisions for automatic extensions or unilateral extensions with prior notice after the initial term expires. The initial term is described in Section 2, which states that the appointment of the Agent shall terminate upon the earlier to occur of:

(a) forty-five (45) days after the last day of the Subscription and Community Offering, unless the Company and the Agent agree in writing to extend such period and the OTS agrees to extend the perio",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00381,claude-3-haiku-20240307,"Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?",ragbench.cuad,"DIGITAL CINEMA DESTINATIONS CORP.     NETWORK AFFILIATE AGREEMENT     THIS NETWORK AFFILIATE AGREEMENT (this ""Agreement"") is made as of this 14th day of March, 2011 by and between National CineMedia,  LLC, a Delaware limited liability company (""NCM""), and Digital Cinema Destinations Corp., a Delaware corporation (""Network Affiliate"" and with  NCM, each a ""Party"" and collectively, the ""Parties"").     BACKGROUND     WHEREAS, NCM operates a ""Digital Content Network"" of proprietary and third-party hardware and software pursuant to which the  Service may be digitally transmitted to equipment and facilities installed in, and displayed on movie screens, video display terminals and similar  equipment located in, movie theatres or other high traffic retail establishments, as further described herein;     WHEREAS, Network Affiliate owns and operates a theatre circuit with a patron base in excess of 400,000 patrons; and     WHEREAS, both Network Affiliate and NCM want to expand NCM's advertising ""footprint"" in the markets served by Network Affiliate;  and     WHEREAS, NCM and Network Affiliate want to enter into a strategic alliance under which NCM will provide the Service to Network  Affiliate, and Network Affiliate will accept and display the Service in its theatres, all on the terms set forth herein.     NOW, THEREFORE, in consideration of the premises and mutual covenants in this Agreement, and for other good and valuable  consideration, the receipt and sufficiency of which are hereby expressly acknowledged, and, intending to be legally bound hereby, the Parties  agree as follows:     ARTICLE I  DEFINITIONS     The following terms shall have the following meanings:     ""Advertising Revenue Share"" has the meaning assigned to it in Section 7.1.     ""Advertising Services"" means the advertising and promotional services (including the Digital Content Service, the Digital Carousel, the  Traditional Content Program, Lobby Promotions and Event Sponsorships) as described in Part A ",2024-01-01 00:00:00,v1,v1,"Yes, there is a restriction on soliciting or hiring employees and/or contractors from the counterparty:

Section 11.3(b) states:

""During the Term and for a period of twelve (12) months thereafter Network Affiliate will not, without NCM's prior written consent, either alone or in concert with others directly or indirectly solicit, entice, induce, or encourage: (i) any employee, contractor or agent of NCM to terminate his or her employment, contractor or agency relationship with NCM...""

So there",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00382,claude-3-haiku-20240307,Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?,ragbench.cuad,"EXHIBIT 10.26   ***Confidential treatment requested pursuant to a request for confidential treatment filed with the Securities and Exchange Commission. Omitted  portions have been filed separately with the Commission.     FLEET MAINTENANCE AGREEMENT

   1. Definitions     1.1 In this Agreement:     1.1.1 the following expressions have the following meanings unless inconsistent with the context:     ""the Act"" means the Employment Rights Act 1996.     ""Additional Charges"" means the charges to be calculated by SEV on a time and materials basis at the rates described in Clause 7  of this Agreement in respect of the provision of Excepted Services pursuant to Clause 6 of this Agreement.     ""Agreement"" means this agreement including the Schedules and the appendix made between SEV and DCL     ""Bodywork"" means, without limitation, the panels, doors, glazing, trim, seating and any custom built additions not supplied by  the original Vehicle manufacturer     ""CDV"" means an Engine powered car derived van included in this Agreement     ""Charger"" means the battery charger and related equipment of an EGV.     ""Chassis"" means the main frame, sub-frames and mounting brackets of the vehicle     ""Code of Practice"" means the HMSO code of practice set out in the appendix     ""Commencement Date"" means 16 October 2005.     ""Contracted Period"" means the period during which this Agreement is in effect.     ""Contract Procedure Manual"" means a separate operating manual that identifies procedures and documentation relevant to this  Agreement.     ""DCL Financial Year"" means the period of 12 (twelve) months commencing on the first day of each financial year of DCL during  the term of this Agreement as notified by DCL to SEV in writing or as otherwise agreed between the parties in writing (and, in the

            DATED         13 October 2005                   DCL

DAIRY CREST LIMITED (Company no 2085882) whose registered office is at Claygate House, Littleworth Road,  Esher, Surrey KT10 9PN   ",2024-01-01 00:00:00,v1,v1,"Yes, based on the information provided in the contract, there is a non-contracting party that is a beneficiary to some of the clauses and can therefore enforce its rights against a contracting party.

Specifically, the contract mentions ""Replacement Supplier"" in several clauses, such as Clauses 17, 18, 19, and 20. These clauses indicate that the Replacement Supplier, even though not an original contracting party, will have certain rights and obligations relevant to the termination of the agreeme",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00383,claude-3-haiku-20240307,The date when the contract is effective ,ragbench.cuad,"Exhibit 1.2 SERVICES AGREEMENT This Services Agreement (""Services Agreement"" or ""Agreement"") is entered into as of the date noted below (the ""Effective Date"") between StartEngine Crowdfunding, Inc., a Delaware corporation (""Company""), and Solutions Vending International, Inc a ___ DE corporation (""Customer"" or ""you""). 1. Services Company agrees to make available to Customer the ability to present information with respect to its securities offering (the ""Offering"") to Users, and to permit Users to create and manage online accounts, view information regarding the Customer, indicate interest in the Offering, and to subscribe to the Offering by signing a subscription agreement or similar instrument and transmitting payment instructions (together, the ""Services""). A ""User"" means a natural person, corporation or other entity that has established an account on the Company's website. 2. Fees and expenses a) Generally In exchange for the Services, you shall pay the Company the then applicable fees and expenses set out below. The Company reserves the right to change the applicable charges and to institute new charges and fees at the end of the Initial Term (as defined below) or then current renewal term, upon 30 days prior notice to you. If you believe that the Company has billed you incorrectly, you must contact Company no later than 60 days after the closing date on the first billing statement in which the error or problem appeared, in order to receive an adjustment or credit. Inquiries should be directed to contact@startengine.com. b) Monthly Fees and Billing The Company will bill you monthly for the Services. You authorize the Company to instruct Prime Trust or any escrow agent used by Company to deduct such fees, debts and any other amounts liabilities incurred under this Service Agreement, prior to releasing any amounts due to you or to any other person (including another escrow agent) from escrow. Amounts which remain unpaid for 30 days are subject to a finance charge ",2024-01-01 00:00:00,v1,v1,"According to Exhibit 1.2, the Services Agreement is entered into as of the ""Effective Date"" noted below the contract. The Effective Date is specified as 08/19/2019.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00384,claude-3-haiku-20240307,Does the contract contain a license granted by one party to its counterparty?,ragbench.cuad,"Exhibit 10.6   MediWound Ltd.   and   Challenge Bioproducts Corporation Ltd.            Supply Agreement — As amended on February 28, 2010

*** Confidential treatment has been requested for redacted portions of this exhibit. This copy omits the information subject to the confidentiality request. Omissions are designated as [***]. A complete version of this exhibit has been provided separately to the Securities and Exchange Commission.





  SUPPLY AGREEMENT   This Supply Agreement (""Agreement"") was made and entered into as of the 11 day of January, 2001 by and between MediWound Ltd., a corporation organized and existing under the laws of Israel (hereinafter referred to as ""MediWound"") and Challenge Bioproducts Corporation Ltd., a corporation organized and existing under the laws of the Republic of China (hereinafter referred to as ""CBC"") and amended by the parties on February 28, 2010 (""Amendment Effective Date"").   WITNESSETH: THAT   Whereas MediWound and CBC have originally entered into this Agreement on the date stated above (copy of which shall be attached hereto as Exhibit A); and   Whereas, the parties hereto have agreed to amend and add certain terms and conditions to this Agreement as of the Amendment Effective Date, all as set forth and marked herein; and   Whereas, CBC has invented and developed methods, processes and equipment to manufacture, and produce Bromelain SP (as such term is defined below), specially processed for transformation into a Bromelain-based pharmaceutical product derived from pineapple stems, known as Debridase (the ""Product""); and   Whereas, subject to the going into effect of a License Agreement dated September 27, 2000 between MediWound and Mark Klein (respectively, the ""Klein Agreement"" and ""Klein"") as amended on June 19, 2007, MediWound shall have an exclusive license under patents and other intellectual property, to develop, use, manufacture, market and sell the Product for burn treatment in humans; and   Whereas, MediWound desi",2024-01-01 00:00:00,v1,v1,"Yes, the contract contains a license granted by one party to its counterparty. According to the context provided:

""Whereas, subject to the going into effect of a License Agreement dated September 27, 2000 between MediWound and Mark Klein (respectively, the ""Klein Agreement"" and ""Klein"") as amended on June 19, 2007, MediWound shall have an exclusive license under patents and other intellectual property, to develop, use, manufacture, market and sell the Product for burn treatment in humans.""

Thi",CONFIDENTIAL,INTERNAL,True,1.0,False,False
